"waitingdays","type","entry","city","checkyear","checkmonth"
61,"J1","New","GuangZhou",2013,6
61,"F1","New","BeiJing",2013,6
59,"F1","New","BeiJing",2013,6
60,"F1","Renewal","BeiJing",2013,6
53,"F1","New","BeiJing",2013,6
62,"F1","Renewal","ShangHai",2013,6
69,"B1","New","Others",2013,6
61,"F1","New","ShangHai",2013,6
54,"J1","New","BeiJing",2013,6
60,"F1","New","BeiJing",2013,6
49,"F1","New","ShangHai",2013,6
61,"F1","New","BeiJing",2013,6
49,"F1","New","GuangZhou",2013,6
54,"F1","New","ShenYang",2013,6
80,"B2","New","ShangHai",2013,6
60,"F1","New","BeiJing",2013,6
60,"F1","Renewal","BeiJing",2013,6
60,"F1","New","GuangZhou",2013,6
60,"F1","Renewal","GuangZhou",2013,6
55,"F1","New","BeiJing",2013,6
53,"F1","New","HongKong",2013,6
55,"F1","New","BeiJing",2013,6
60,"F1","New","BeiJing",2013,6
53,"F1","New","Others",2013,6
54,"J1","New","BeiJing",2013,6
61,"B1","New","BeiJing",2013,6
61,"F1","Renewal","GuangZhou",2013,6
60,"B1","New","BeiJing",2013,6
62,"H1","New","Europe",2013,6
81,"H1","Renewal","BeiJing",2013,6
53,"F1","New","BeiJing",2013,6
12,"B1","New","BeiJing",2013,6
59,"F1","New","HongKong",2013,6
57,"F1","New","BeiJing",2013,6
49,"F1","Renewal","BeiJing",2013,6
50,"F1","New","HongKong",2013,6
58,"F1","New","BeiJing",2013,6
57,"F1","New","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
56,"F1","New","BeiJing",2013,6
56,"F1","New","BeiJing",2013,6
58,"J1","New","ShangHai",2013,6
46,"J1","New","GuangZhou",2013,6
53,"F1","New","BeiJing",2013,6
53,"F1","New","BeiJing",2013,6
49,"J1","New","ShenYang",2013,6
57,"F1","Renewal","ShangHai",2013,6
51,"F1","New","BeiJing",2013,6
53,"F1","Renewal","GuangZhou",2013,6
51,"F1","New","ShangHai",2013,6
51,"F1","New","BeiJing",2013,6
43,"F1","New","BeiJing",2013,6
58,"F1","New","BeiJing",2013,6
57,"F1","New","BeiJing",2013,6
57,"F1","New","ShangHai",2013,6
57,"J1","New","ShangHai",2013,6
51,"F1","New","BeiJing",2013,6
52,"J1","New","BeiJing",2013,6
58,"F1","New","ShangHai",2013,6
51,"F1","Renewal","ShangHai",2013,6
57,"F1","Renewal","Ottawa",2013,6
51,"F1","New","ShangHai",2013,6
49,"F1","New","ShangHai",2013,6
57,"F1","New","ShangHai",2013,6
58,"F1","Renewal","ShangHai",2013,6
65,"B1","New","GuangZhou",2013,6
49,"F1","Renewal","GuangZhou",2013,6
60,"J2","New","BeiJing",2013,6
53,"F1","New","ShangHai",2013,6
51,"F1","New","ShangHai",2013,6
59,"B1","New","BeiJing",2013,6
49,"F1","Renewal","BeiJing",2013,6
58,"F1","New","ShangHai",2013,6
59,"H1","New","ShangHai",2013,6
53,"F1","Renewal","GuangZhou",2013,6
60,"F1","New","GuangZhou",2013,6
52,"J1","New","ShangHai",2013,6
51,"F1","New","BeiJing",2013,6
53,"F1","New","ShangHai",2013,6
58,"F1","Renewal","BeiJing",2013,6
50,"J1","New","ShangHai",2013,6
63,"L1","New","ShangHai",2013,6
57,"F1","Renewal","ShangHai",2013,6
50,"F1","Renewal","BeiJing",2013,6
57,"F1","Renewal","BeiJing",2013,6
49,"F1","New","ShangHai",2013,6
51,"F1","Renewal","BeiJing",2013,6
57,"F1","New","BeiJing",2013,6
57,"F1","New","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
52,"F1","Renewal","BeiJing",2013,6
58,"F1","New","ShenYang",2013,6
57,"F1","Renewal","ShangHai",2013,6
56,"F1","New","BeiJing",2013,6
53,"F1","New","GuangZhou",2013,6
67,"F1","Renewal","BeiJing",2013,6
49,"F1","Renewal","BeiJing",2013,6
57,"F1","Renewal","ShenYang",2013,6
53,"F1","New","BeiJing",2013,6
53,"F1","New","ShangHai",2013,6
60,"J1","New","BeiJing",2013,6
53,"F1","New","ShangHai",2013,6
56,"F1","New","BeiJing",2013,6
52,"F1","New","ShangHai",2013,6
58,"F1","Renewal","GuangZhou",2013,6
52,"J1","New","BeiJing",2013,6
50,"F1","New","ShangHai",2013,6
50,"J1","New","BeiJing",2013,6
50,"F1","Renewal","BeiJing",2013,6
50,"F1","New","BeiJing",2013,6
49,"F1","New","GuangZhou",2013,6
51,"J1","New","ShangHai",2013,6
50,"F2","New","BeiJing",2013,6
51,"F1","New","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
55,"J1","New","BeiJing",2013,6
59,"F1","New","ShenYang",2013,6
58,"F1","New","ShangHai",2013,6
50,"F1","New","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
50,"J1","Renewal","BeiJing",2013,6
52,"F1","New","ChengDu",2013,6
58,"F1","Renewal","BeiJing",2013,6
52,"F1","New","ShangHai",2013,6
56,"F1","Renewal","GuangZhou",2013,6
52,"F1","New","ChengDu",2013,6
58,"J1","New","BeiJing",2013,6
56,"F1","Renewal","ShangHai",2013,6
52,"F1","New","ChengDu",2013,6
52,"J1","New","ChengDu",2013,6
57,"F1","New","ShangHai",2013,6
56,"F1","Renewal","BeiJing",2013,6
52,"J1","New","ShangHai",2013,6
49,"F1","New","ChengDu",2013,6
52,"F1","Renewal","ShangHai",2013,6
49,"F1","New","BeiJing",2013,6
58,"F1","New","BeiJing",2013,6
50,"F1","Renewal","BeiJing",2013,6
58,"H1","New","BeiJing",2013,6
55,"F1","Renewal","GuangZhou",2013,6
50,"F1","New","ShangHai",2013,6
50,"F1","New","BeiJing",2013,6
56,"J1","New","BeiJing",2013,6
51,"F1","New","BeiJing",2013,6
56,"F1","New","ShangHai",2013,6
52,"F1","New","BeiJing",2013,6
56,"F1","New","ShangHai",2013,6
52,"F1","New","BeiJing",2013,6
51,"J1","Renewal","Europe",2013,6
50,"J1","New","BeiJing",2013,6
51,"J1","New","GuangZhou",2013,6
50,"F1","New","BeiJing",2013,6
58,"H1","New","BeiJing",2013,6
51,"F1","Renewal","ShangHai",2013,6
59,"F1","New","BeiJing",2013,6
56,"F1","Renewal","ShangHai",2013,6
52,"J1","New","BeiJing",2013,6
52,"F1","Renewal","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
57,"F1","Renewal","ShangHai",2013,6
49,"J1","New","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
55,"F1","New","BeiJing",2013,6
59,"B2","New","BeiJing",2013,6
59,"B1","New","ShangHai",2013,6
50,"F1","New","BeiJing",2013,6
55,"F1","New","BeiJing",2013,6
49,"F1","Renewal","ShangHai",2013,6
58,"B2","New","BeiJing",2013,6
58,"F1","New","BeiJing",2013,6
57,"B1","New","HongKong",2013,6
57,"F1","New","ShenYang",2013,6
56,"F1","Renewal","ShangHai",2013,6
2,"B2","New","Others",2013,6
57,"F1","Renewal","BeiJing",2013,6
57,"F1","Renewal","BeiJing",2013,6
52,"F1","New","ShangHai",2013,6
56,"F1","New","GuangZhou",2013,6
48,"F1","New","BeiJing",2013,6
56,"J1","New","BeiJing",2013,6
58,"F1","New","ShangHai",2013,6
55,"F1","New","BeiJing",2013,6
51,"F1","Renewal","BeiJing",2013,6
72,"J1","New","BeiJing",2013,6
49,"F1","New","BeiJing",2013,6
91,"F1","New","BeiJing",2013,6
55,"F1","New","ShangHai",2013,6
54,"F1","New","BeiJing",2013,6
75,"H1","New","ShangHai",2013,6
56,"F1","New","BeiJing",2013,6
49,"J1","New","BeiJing",2013,6
57,"H1","Renewal","BeiJing",2013,6
50,"F1","New","BeiJing",2013,6
50,"J1","New","GuangZhou",2013,6
54,"F1","New","ShangHai",2013,6
54,"F1","New","BeiJing",2013,6
55,"F1","New","ShangHai",2013,6
55,"J1","New","BeiJing",2013,6
49,"F1","New","BeiJing",2013,6
55,"F1","New","BeiJing",2013,6
50,"F1","New","GuangZhou",2013,6
51,"F1","New","BeiJing",2013,6
50,"F1","New","BeiJing",2013,6
50,"F1","Renewal","HongKong",2013,6
60,"B1","New","BeiJing",2013,6
55,"F1","New","BeiJing",2013,6
51,"F1","Renewal","ChengDu",2013,6
75,"H1","New","ShangHai",2013,6
55,"F1","New","BeiJing",2013,6
47,"F1","New","ShangHai",2013,6
56,"F1","New","BeiJing",2013,6
55,"F1","New","ShangHai",2013,6
55,"F1","New","BeiJing",2013,6
46,"F1","New","ShangHai",2013,6
46,"F1","New","BeiJing",2013,6
46,"F1","New","BeiJing",2013,6
53,"F1","New","BeiJing",2013,6
54,"F1","New","BeiJing",2013,6
55,"F1","New","ShangHai",2013,6
49,"J1","New","ShangHai",2013,6
50,"F1","New","BeiJing",2013,6
55,"F1","Renewal","BeiJing",2013,6
50,"F1","Renewal","BeiJing",2013,6
48,"F1","New","BeiJing",2013,6
56,"J1","New","BeiJing",2013,6
57,"H1","Renewal","BeiJing",2013,6
46,"F1","New","BeiJing",2013,6
53,"J1","New","BeiJing",2013,6
55,"F1","New","BeiJing",2013,6
49,"F1","New","BeiJing",2013,6
53,"F1","New","BeiJing",2013,6
48,"F1","Renewal","BeiJing",2013,6
46,"F1","Renewal","ShangHai",2013,6
49,"J1","New","BeiJing",2013,6
54,"F1","New","ShangHai",2013,6
54,"F1","New","ShangHai",2013,6
53,"F1","Renewal","BeiJing",2013,6
54,"F1","New","BeiJing",2013,6
55,"F1","New","BeiJing",2013,6
47,"J1","New","BeiJing",2013,6
70,"F1","New","BeiJing",2013,6
48,"F1","New","ShangHai",2013,6
50,"F1","New","BeiJing",2013,6
48,"F1","New","ShangHai",2013,6
57,"H1","New","BeiJing",2013,6
54,"J1","New","GuangZhou",2013,6
49,"F1","Renewal","ShangHai",2013,6
70,"B2","New","ShangHai",2013,6
50,"F1","New","BeiJing",2013,6
46,"F1","New","BeiJing",2013,6
48,"J1","New","ShenYang",2013,6
48,"F1","New","BeiJing",2013,6
49,"F1","New","BeiJing",2013,6
68,"B2","New","ShangHai",2013,6
57,"H1","New","BeiJing",2013,6
50,"F1","New","BeiJing",2013,6
48,"F1","Renewal","BeiJing",2013,6
55,"J1","New","BeiJing",2013,6
53,"J1","New","ShangHai",2013,6
49,"F1","New","ShangHai",2013,6
46,"F1","New","ShangHai",2013,6
60,"B1","New","BeiJing",2013,6
18,"F1","New","ShangHai",2013,6
53,"F1","Renewal","ShangHai",2013,6
50,"F1","New","BeiJing",2013,6
53,"F1","New","BeiJing",2013,6
46,"F1","New","ShangHai",2013,6
54,"F1","Renewal","ShangHai",2013,6
54,"F1","New","BeiJing",2013,6
54,"F1","New","BeiJing",2013,6
50,"F1","Renewal","ShangHai",2013,6
54,"F1","New","ShangHai",2013,6
54,"F1","Renewal","ShangHai",2013,6
50,"F1","New","BeiJing",2013,6
57,"J1","New","ChengDu",2013,6
45,"F1","New","BeiJing",2013,6
60,"B2","New","GuangZhou",2013,6
45,"F1","Renewal","BeiJing",2013,6
54,"J1","New","GuangZhou",2013,6
48,"F1","New","BeiJing",2013,6
53,"F1","New","ShangHai",2013,6
66,"J1","New","BeiJing",2013,6
52,"J1","New","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
47,"F1","New","ShangHai",2013,6
53,"F1","New","BeiJing",2013,6
49,"J1","New","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
45,"F1","New","BeiJing",2013,6
57,"F1","New","ShangHai",2013,6
49,"F1","New","ShangHai",2013,6
47,"F1","Renewal","BeiJing",2013,6
53,"F1","New","BeiJing",2013,6
53,"F1","Renewal","ShangHai",2013,6
47,"F1","New","BeiJing",2013,6
54,"F1","New","BeiJing",2013,6
52,"J1","New","BeiJing",2013,6
47,"F1","Renewal","BeiJing",2013,6
53,"F1","Renewal","ShangHai",2013,6
53,"F1","Renewal","ShangHai",2013,6
54,"J1","New","BeiJing",2013,6
54,"F1","Renewal","BeiJing",2013,6
47,"F1","New","ShangHai",2013,6
52,"F1","New","BeiJing",2013,6
47,"F1","New","BeiJing",2013,6
52,"F1","Renewal","BeiJing",2013,6
52,"F1","New","BeiJing",2013,6
59,"B1","New","BeiJing",2013,6
54,"F1","New","BeiJing",2013,6
56,"H1","Renewal","Ottawa",2013,6
47,"F1","New","ShangHai",2013,6
53,"F1","New","ShangHai",2013,6
53,"J1","New","BeiJing",2013,6
55,"F1","New","BeiJing",2013,6
63,"H1","Renewal","BeiJing",2013,6
52,"F1","New","GuangZhou",2013,6
60,"F1","New","BeiJing",2013,6
4,"F1","New","BeiJing",2013,6
53,"F1","New","BeiJing",2013,6
63,"B2","New","ShangHai",2013,6
52,"F1","Renewal","BeiJing",2013,6
56,"F1","New","ShangHai",2013,6
49,"F1","New","BeiJing",2013,6
19,"F1","New","BeiJing",2013,6
53,"F1","New","BeiJing",2013,6
47,"F1","New","BeiJing",2013,6
53,"F1","New","BeiJing",2013,6
55,"H1","New","Montreal",2013,6
49,"J1","New","GuangZhou",2013,6
54,"F1","New","BeiJing",2013,6
47,"F1","Renewal","BeiJing",2013,6
54,"F1","New","BeiJing",2013,6
54,"J1","New","ShangHai",2013,6
56,"H1","Renewal","GuangZhou",2013,6
64,"H1","Renewal","ShangHai",2013,7
44,"F1","Renewal","BeiJing",2013,7
43,"F1","New","GuangZhou",2013,7
60,"B2","New","GuangZhou",2013,7
42,"F1","Renewal","BeiJing",2013,7
51,"F1","New","BeiJing",2013,7
50,"J2","New","ShangHai",2013,7
45,"F1","New","ShangHai",2013,7
49,"F1","New","BeiJing",2013,7
49,"J1","New","BeiJing",2013,7
51,"F1","New","ShenYang",2013,7
52,"J1","New","ChengDu",2013,7
50,"J1","New","ShangHai",2013,7
46,"J1","Renewal","GuangZhou",2013,7
53,"B1","Renewal","BeiJing",2013,7
52,"F1","New","BeiJing",2013,7
50,"J1","New","BeiJing",2013,7
50,"F1","New","ShangHai",2013,7
51,"F1","New","ShangHai",2013,7
50,"F1","New","BeiJing",2013,7
50,"F1","New","BeiJing",2013,7
49,"F1","New","BeiJing",2013,7
51,"J1","New","ShangHai",2013,7
88,"F1","Renewal","BeiJing",2013,7
45,"J1","New","ShangHai",2013,7
50,"F1","Renewal","ChengDu",2013,7
49,"F1","New","BeiJing",2013,7
51,"F1","Renewal","BeiJing",2013,7
44,"F1","New","BeiJing",2013,7
50,"F1","Renewal","ShangHai",2013,7
50,"J2","New","BeiJing",2013,7
46,"F1","New","BeiJing",2013,7
46,"J1","New","GuangZhou",2013,7
44,"F1","New","ShangHai",2013,7
50,"F1","New","BeiJing",2013,7
46,"F1","New","ShangHai",2013,7
58,"B1","Renewal","BeiJing",2013,7
42,"F1","New","BeiJing",2013,7
49,"F1","New","ShangHai",2013,7
53,"F1","New","ChengDu",2013,7
52,"F1","New","BeiJing",2013,7
45,"F1","New","BeiJing",2013,7
57,"J2","New","ShangHai",2013,7
51,"F1","Renewal","GuangZhou",2013,7
46,"F1","New","ChengDu",2013,7
50,"F1","New","ChengDu",2013,7
43,"F1","New","GuangZhou",2013,7
42,"F1","Renewal","ShangHai",2013,7
51,"J1","New","ShenYang",2013,7
45,"F1","New","BeiJing",2013,7
49,"F1","New","BeiJing",2013,7
59,"J1","New","ShenYang",2013,7
43,"F1","New","ShangHai",2013,7
55,"H1","New","BeiJing",2013,7
49,"F1","Renewal","BeiJing",2013,7
49,"F1","New","BeiJing",2013,7
50,"J1","New","ShangHai",2013,7
49,"F1","New","ShangHai",2013,7
41,"F1","Renewal","BeiJing",2013,7
50,"F1","New","ShangHai",2013,7
42,"F1","New","ChengDu",2013,7
44,"J1","New","BeiJing",2013,7
45,"F1","Renewal","BeiJing",2013,7
49,"F1","Renewal","BeiJing",2013,7
49,"J1","New","BeiJing",2013,7
43,"F1","Renewal","ShangHai",2013,7
52,"F1","Renewal","ChengDu",2013,7
49,"F1","New","ChengDu",2013,7
48,"F1","Renewal","BeiJing",2013,7
51,"F1","New","ShangHai",2013,7
51,"F1","Renewal","ShangHai",2013,7
114,"H4","New","BeiJing",2013,7
43,"F1","Renewal","ShangHai",2013,7
76,"B2","Renewal","GuangZhou",2013,7
114,"H4","New","BeiJing",2013,7
51,"F1","New","ShangHai",2013,7
69,"H1","New","BeiJing",2013,7
48,"F1","New","BeiJing",2013,7
83,"H1","New","ShangHai",2013,7
48,"J1","New","BeiJing",2013,7
45,"F1","New","BeiJing",2013,7
52,"F1","Renewal","BeiJing",2013,7
66,"H1","New","BeiJing",2013,7
48,"F1","New","BeiJing",2013,7
52,"F1","Renewal","GuangZhou",2013,7
48,"F1","New","BeiJing",2013,7
76,"B1","Renewal","Toronto",2013,7
49,"J1","New","BeiJing",2013,7
49,"J1","New","BeiJing",2013,7
49,"F1","Renewal","BeiJing",2013,7
49,"J1","New","BeiJing",2013,7
57,"H1","New","BeiJing",2013,7
49,"J1","New","BeiJing",2013,7
114,"H1","New","BeiJing",2013,7
44,"F1","New","GuangZhou",2013,7
45,"F1","Renewal","GuangZhou",2013,7
49,"F1","New","Others",2013,7
57,"H1","New","BeiJing",2013,7
49,"J1","New","BeiJing",2013,7
54,"F1","New","ShangHai",2013,7
77,"H1","New","ChengDu",2013,7
40,"F1","New","ShangHai",2013,7
50,"F1","New","ShangHai",2013,7
58,"H1","New","ShenYang",2013,7
49,"F1","Renewal","ShangHai",2013,7
42,"F1","New","ShangHai",2013,7
22,"F1","Renewal","ShangHai",2013,7
44,"F1","New","ShangHai",2013,7
46,"F1","New","BeiJing",2013,7
41,"F1","New","ShangHai",2013,7
42,"F1","New","BeiJing",2013,7
42,"F1","New","ShangHai",2013,7
69,"H1","New","GuangZhou",2013,7
47,"F1","New","BeiJing",2013,7
58,"B1","New","ShangHai",2013,7
77,"H1","New","ChengDu",2013,7
50,"F1","New","BeiJing",2013,7
42,"F1","Renewal","ShangHai",2013,7
47,"F1","New","ShangHai",2013,7
47,"F1","New","BeiJing",2013,7
38,"J1","New","ShangHai",2013,7
46,"F1","New","ShangHai",2013,7
40,"F1","New","BeiJing",2013,7
47,"F1","New","ShangHai",2013,7
40,"F1","New","ShangHai",2013,7
48,"F1","New","BeiJing",2013,7
48,"J1","New","Others",2013,7
42,"F1","New","ShangHai",2013,7
38,"F1","New","ShangHai",2013,7
69,"B1","New","ShangHai",2013,7
45,"F1","New","GuangZhou",2013,7
48,"F1","New","ShangHai",2013,7
40,"F1","New","ShangHai",2013,7
42,"J1","New","ShenYang",2013,7
48,"J1","New","BeiJing",2013,7
40,"F1","Renewal","ShangHai",2013,7
40,"F1","New","ShangHai",2013,7
45,"F1","New","BeiJing",2013,7
41,"F1","New","BeiJing",2013,7
50,"F1","New","BeiJing",2013,7
40,"F1","New","BeiJing",2013,7
40,"F1","New","BeiJing",2013,7
40,"F1","New","ShangHai",2013,7
46,"J1","New","GuangZhou",2013,7
48,"J1","New","BeiJing",2013,7
44,"F1","New","BeiJing",2013,7
39,"J1","New","GuangZhou",2013,7
47,"F1","New","BeiJing",2013,7
48,"F1","Renewal","ShangHai",2013,7
47,"F1","New","BeiJing",2013,7
45,"J1","New","ShangHai",2013,7
38,"F1","Renewal","BeiJing",2013,7
42,"F1","Renewal","BeiJing",2013,7
47,"F1","New","BeiJing",2013,7
49,"F1","Renewal","ChengDu",2013,7
46,"F1","New","BeiJing",2013,7
52,"F1","New","BeiJing",2013,7
45,"J1","New","BeiJing",2013,7
40,"F1","New","BeiJing",2013,7
46,"F1","New","BeiJing",2013,7
48,"J1","Renewal","ShangHai",2013,7
45,"J1","New","BeiJing",2013,7
35,"J1","New","Others",2013,7
39,"F1","New","ShangHai",2013,7
39,"F1","Renewal","ShangHai",2013,7
48,"F1","New","ShangHai",2013,7
46,"F1","Renewal","ShangHai",2013,7
49,"F1","New","ShangHai",2013,7
46,"F1","New","ShangHai",2013,7
56,"B2","Renewal","BeiJing",2013,7
40,"F1","Renewal","BeiJing",2013,7
48,"F1","Renewal","BeiJing",2013,7
48,"F1","New","BeiJing",2013,7
56,"F1","New","BeiJing",2013,7
42,"F1","New","BeiJing",2013,7
48,"J1","New","ShangHai",2013,7
48,"J1","New","ShangHai",2013,7
46,"J1","New","BeiJing",2013,7
45,"F1","Renewal","BeiJing",2013,7
42,"F1","Renewal","ShangHai",2013,7
49,"F1","Renewal","ShangHai",2013,7
40,"J1","New","BeiJing",2013,7
61,"H1","New","Toronto",2013,7
46,"F1","Renewal","GuangZhou",2013,7
35,"F1","New","ShangHai",2013,7
46,"F1","New","ChengDu",2013,7
35,"F1","Renewal","BeiJing",2013,7
46,"F1","New","ChengDu",2013,7
43,"F1","New","BeiJing",2013,7
46,"F1","New","ShangHai",2013,7
37,"J1","New","ShangHai",2013,7
46,"F1","Renewal","ChengDu",2013,7
46,"F1","Renewal","ChengDu",2013,7
57,"F1","New","ShangHai",2013,7
36,"F1","New","BeiJing",2013,7
37,"F1","New","BeiJing",2013,7
45,"F1","New","ShangHai",2013,7
45,"F1","New","BeiJing",2013,7
45,"J1","New","GuangZhou",2013,7
42,"J1","New","ShangHai",2013,7
45,"F1","New","ShangHai",2013,7
45,"F1","New","BeiJing",2013,7
53,"H1","New","ShangHai",2013,7
44,"J1","New","BeiJing",2013,7
43,"F1","New","ShangHai",2013,7
39,"F1","Renewal","ShangHai",2013,7
42,"J1","New","BeiJing",2013,7
39,"F1","New","ShangHai",2013,7
49,"F1","Renewal","BeiJing",2013,7
44,"F1","New","ShangHai",2013,7
51,"J1","New","BeiJing",2013,7
45,"J1","New","ShangHai",2013,7
46,"F1","New","ShangHai",2013,7
43,"J1","New","ShangHai",2013,7
37,"J1","New","BeiJing",2013,7
43,"F1","New","ShangHai",2013,7
42,"F1","New","BeiJing",2013,7
35,"F1","Renewal","BeiJing",2013,7
37,"F1","New","ShangHai",2013,7
44,"J2","New","ShangHai",2013,7
45,"F1","Renewal","BeiJing",2013,7
53,"H1","New","GuangZhou",2013,7
37,"J1","New","BeiJing",2013,7
37,"J2","New","BeiJing",2013,7
37,"F1","Renewal","ShangHai",2013,7
37,"J1","New","ShangHai",2013,7
45,"J1","New","ShangHai",2013,7
57,"H1","New","ShangHai",2013,7
37,"F1","Renewal","ShenYang",2013,7
35,"F1","Renewal","BeiJing",2013,7
43,"F1","New","BeiJing",2013,7
37,"J1","New","ShangHai",2013,7
7,"L1","New","ShangHai",2013,7
42,"F1","New","BeiJing",2013,7
57,"B2","New","BeiJing",2013,7
57,"B1","New","Toronto",2013,7
1,"J1","New","ShangHai",2013,7
37,"F1","New","BeiJing",2013,7
46,"F1","Renewal","ShangHai",2013,7
45,"H1","Renewal","ShangHai",2013,7
46,"F1","New","ShangHai",2013,7
46,"F2","New","ShangHai",2013,7
59,"H1","New","Europe",2013,7
45,"F1","Renewal","BeiJing",2013,7
42,"F1","New","BeiJing",2013,7
44,"J1","New","ShangHai",2013,7
38,"F1","Renewal","ShangHai",2013,7
37,"J1","New","BeiJing",2013,7
37,"F1","New","ShangHai",2013,7
52,"H1","New","BeiJing",2013,7
44,"F1","Renewal","GuangZhou",2013,7
57,"H1","Renewal","ShangHai",2013,7
43,"F1","Renewal","BeiJing",2013,7
45,"F1","Renewal","ChengDu",2013,7
38,"J1","Renewal","ShangHai",2013,7
36,"F1","Renewal","Ottawa",2013,7
34,"F1","New","ShangHai",2013,7
44,"J1","New","BeiJing",2013,7
48,"F1","New","ChengDu",2013,7
44,"F1","New","BeiJing",2013,7
38,"F1","New","ChengDu",2013,7
49,"J1","New","ShangHai",2013,7
44,"F1","Renewal","BeiJing",2013,7
36,"F1","New","BeiJing",2013,7
42,"J2","New","ShangHai",2013,7
44,"J1","New","BeiJing",2013,7
45,"J1","New","ChengDu",2013,7
38,"F1","Renewal","ShangHai",2013,7
38,"F1","Renewal","ShangHai",2013,7
60,"F1","New","BeiJing",2013,7
38,"J1","New","ShangHai",2013,7
41,"F1","Renewal","BeiJing",2013,7
41,"J1","New","BeiJing",2013,7
35,"F1","New","ShangHai",2013,7
42,"F1","Renewal","ChengDu",2013,7
36,"F1","Renewal","BeiJing",2013,7
43,"F1","Renewal","ShangHai",2013,7
34,"F1","Renewal","BeiJing",2013,7
62,"B1","New","ShangHai",2013,7
44,"F1","New","BeiJing",2013,7
36,"J1","New","BeiJing",2013,7
44,"J1","New","BeiJing",2013,7
57,"H1","Renewal","ShangHai",2013,7
6,"F1","Renewal","BeiJing",2013,7
41,"F1","Renewal","Ottawa",2013,7
36,"F1","Renewal","BeiJing",2013,7
36,"F1","New","BeiJing",2013,7
45,"F1","New","BeiJing",2013,7
45,"J1","New","ShangHai",2013,7
45,"J1","New","GuangZhou",2013,7
43,"F1","Renewal","ShangHai",2013,7
42,"F1","New","Europe",2013,7
36,"F1","New","BeiJing",2013,7
42,"J1","New","ChengDu",2013,7
36,"F1","New","BeiJing",2013,7
41,"F1","New","BeiJing",2013,7
33,"F1","New","BeiJing",2013,7
44,"F1","Renewal","ChengDu",2013,7
55,"B2","New","GuangZhou",2013,7
78,"H1","New","Toronto",2013,7
36,"F1","New","BeiJing",2013,7
44,"J1","New","BeiJing",2013,7
34,"F1","Renewal","ShangHai",2013,7
47,"F1","New","BeiJing",2013,7
26,"F1","New","ShangHai",2013,7
40,"F1","New","Europe",2013,7
43,"F1","New","BeiJing",2013,7
35,"F1","New","BeiJing",2013,7
43,"J1","New","Europe",2013,7
42,"F1","Renewal","ShangHai",2013,7
41,"J1","New","ShangHai",2013,7
42,"J1","New","ShenYang",2013,7
35,"F1","Renewal","ShangHai",2013,7
41,"F1","New","ShangHai",2013,7
43,"J1","New","BeiJing",2013,7
41,"F1","New","ShangHai",2013,7
49,"F1","New","ShangHai",2013,7
34,"F1","New","ShangHai",2013,7
64,"H1","New","ChengDu",2013,7
31,"J1","New","GuangZhou",2013,7
44,"F1","New","GuangZhou",2013,7
36,"F1","Renewal","BeiJing",2013,7
1,"F1","New","Europe",2013,7
36,"F1","New","ChengDu",2013,7
41,"F1","New","ShangHai",2013,7
41,"F1","New","ChengDu",2013,7
36,"J1","New","BeiJing",2013,7
36,"F2","New","BeiJing",2013,7
41,"F1","New","BeiJing",2013,7
54,"H1","Renewal","BeiJing",2013,7
33,"F1","New","BeiJing",2013,7
35,"F1","Renewal","ShangHai",2013,7
41,"F1","Renewal","BeiJing",2013,7
36,"F1","New","ShangHai",2013,7
36,"F1","New","ShangHai",2013,7
46,"F1","New","BeiJing",2013,7
36,"F1","Renewal","ChengDu",2013,7
36,"H1","New","BeiJing",2013,7
32,"J1","New","BeiJing",2013,7
64,"H1","New","BeiJing",2013,7
36,"F1","New","ShangHai",2013,7
35,"J1","New","BeiJing",2013,7
33,"J2","New","BeiJing",2013,7
46,"F1","Renewal","BeiJing",2013,7
